CLIENTNUM,Attrition_Flag,churn_probability,predicted_churn,risk_level,cluster,segment_name,PC1,PC2,Customer_Age,Gender,Total_Trans_Amt,Total_Trans_Ct,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio
708483708,Existing Customer,0.3075,0,Medium,2,Disengaged & Underutilized (At-Risk),0.307,-2.17,51,M,4336,66,3,2,28600.0,0,0.0
715347783,Existing Customer,0.0881,0,Low,1,High-Utilization Credit Revolvers,-0.16,0.633,40,M,3063,57,3,1,4402.0,1524,0.346
709054083,Existing Customer,0.0052,0,Low,1,High-Utilization Credit Revolvers,-0.359,1.894,50,F,4816,79,1,3,2652.0,1911,0.721
807915408,Existing Customer,0.0256,0,Low,2,Disengaged & Underutilized (At-Risk),0.035,-0.135,41,F,4479,82,2,3,6602.0,0,0.0
794507133,Attrited Customer,0.9469,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.01,-0.983,37,F,2880,46,1,3,1900.0,0,0.0
712569408,Existing Customer,0.0639,0,Low,1,High-Utilization Credit Revolvers,0.248,0.661,56,F,4925,82,2,3,3455.0,1385,0.401
788805108,Existing Customer,0.0236,0,Low,2,Disengaged & Underutilized (At-Risk),0.333,-0.896,47,M,4259,80,3,3,18123.0,1775,0.098
710150208,Existing Customer,0.1072,0,Low,1,High-Utilization Credit Revolvers,-0.352,1.052,44,F,3834,69,1,3,2295.0,1250,0.545
711825558,Existing Customer,0.022,0,Low,1,High-Utilization Credit Revolvers,-0.697,1.691,38,M,3595,65,2,2,1518.0,1115,0.735
712891833,Existing Customer,0.0031,0,Low,1,High-Utilization Credit Revolvers,0.502,1.648,45,F,3875,84,1,1,2723.0,1902,0.698
719680908,Existing Customer,0.0182,0,Low,1,High-Utilization Credit Revolvers,0.608,1.086,47,F,4878,84,1,3,1776.0,691,0.389
801053208,Existing Customer,0.0089,0,Low,1,High-Utilization Credit Revolvers,0.562,2.02,39,F,4199,84,3,1,1968.0,1270,0.645
758642733,Existing Customer,0.0107,0,Low,1,High-Utilization Credit Revolvers,0.229,2.334,48,F,5163,73,1,1,1860.0,1054,0.567
771201408,Existing Customer,0.0706,0,Low,1,High-Utilization Credit Revolvers,0.183,1.518,53,F,5299,75,2,3,2684.0,2126,0.792
789523683,Existing Customer,0.0566,0,Low,1,High-Utilization Credit Revolvers,-0.106,1.161,51,F,4348,77,1,3,2180.0,1865,0.856
767266758,Attrited Customer,0.9582,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.385,-0.717,41,F,2473,49,3,4,1661.0,0,0.0
713732883,Existing Customer,0.0528,0,Low,2,Disengaged & Underutilized (At-Risk),0.553,0.024,38,F,4771,81,1,2,1679.0,0,0.0
720739083,Attrited Customer,0.1728,0,Low,2,Disengaged & Underutilized (At-Risk),-0.697,-0.075,36,F,2716,63,2,3,1691.0,0,0.0
718010133,Existing Customer,0.1081,0,Low,0,Accelerating Growth Customers,-0.341,2.066,46,F,3703,61,2,3,2888.0,1641,0.568
771518658,Existing Customer,0.0023,0,Low,1,High-Utilization Credit Revolvers,0.185,1.831,58,F,4553,90,3,1,1871.0,1339,0.716
710508858,Existing Customer,0.0034,0,Low,1,High-Utilization Credit Revolvers,-0.191,1.913,44,F,4317,81,1,3,3226.0,2517,0.78
772590408,Existing Customer,0.0052,0,Low,2,Disengaged & Underutilized (At-Risk),1.142,-0.097,41,M,3964,90,3,1,12114.0,1379,0.114
719334408,Existing Customer,0.0345,0,Low,1,High-Utilization Credit Revolvers,-0.304,0.72,42,F,4286,71,3,1,4959.0,1483,0.299
717500133,Existing Customer,0.544,1,High,2,Disengaged & Underutilized (At-Risk),0.247,-0.641,42,M,4240,63,2,3,10374.0,599,0.058
720988083,Existing Customer,0.0455,0,Low,1,High-Utilization Credit Revolvers,0.156,1.537,45,F,4425,79,3,2,1438.3,1080,0.751
713594883,Attrited Customer,0.6973,1,High,1,High-Utilization Credit Revolvers,-1.614,0.814,44,F,2380,43,3,3,1486.0,849,0.571
719848908,Existing Customer,0.3554,0,Medium,2,Disengaged & Underutilized (At-Risk),0.202,-0.571,41,F,4087,73,3,3,2542.0,0,0.0
714962658,Attrited Customer,0.8686,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.428,-0.497,35,M,2482,40,3,3,1931.0,0,0.0
717429258,Attrited Customer,0.9786,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.292,-0.644,48,F,2450,45,3,4,1644.0,500,0.304
717022533,Existing Customer,0.2798,0,Medium,0,Accelerating Growth Customers,0.036,0.346,43,F,4088,66,1,3,2283.0,0,0.0
710853033,Existing Customer,0.0416,0,Low,1,High-Utilization Credit Revolvers,0.512,-0.163,36,F,4024,82,2,2,4943.0,1204,0.244
709548783,Attrited Customer,0.6294,1,High,2,Disengaged & Underutilized (At-Risk),-1.379,-1.069,44,M,2100,54,3,4,1438.3,0,0.0
780055308,Existing Customer,0.9357,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.134,-0.321,43,F,4482,54,1,3,1438.3,0,0.0
714252933,Existing Customer,0.115,0,Low,2,Disengaged & Underutilized (At-Risk),0.359,0.015,52,F,4737,80,2,3,1438.3,0,0.0
713336883,Attrited Customer,0.9355,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.319,-1.337,61,F,2285,46,3,4,1760.0,0,0.0
713119308,Existing Customer,0.2564,0,Medium,2,Disengaged & Underutilized (At-Risk),0.23,-0.113,50,F,4339,82,4,3,1852.0,0,0.0
710815608,Existing Customer,0.04,0,Low,1,High-Utilization Credit Revolvers,-0.04,2.089,43,M,4521,70,2,3,2049.0,1530,0.747
809626983,Attrited Customer,0.9961,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.179,-1.408,48,F,2790,37,3,3,1670.0,0,0.0
803398983,Existing Customer,0.4078,0,Medium,1,High-Utilization Credit Revolvers,-0.341,1.067,35,F,4823,64,2,3,1511.0,864,0.572
717568308,Existing Customer,0.0265,0,Low,2,Disengaged & Underutilized (At-Risk),0.664,0.151,39,M,4355,78,2,1,6018.0,0,0.0
711694083,Existing Customer,0.1004,0,Low,1,High-Utilization Credit Revolvers,0.061,0.762,59,F,4724,71,2,2,3030.0,1251,0.413
712258308,Existing Customer,0.1016,0,Low,1,High-Utilization Credit Revolvers,0.115,0.788,58,F,4394,75,1,3,2755.0,1483,0.538
713884458,Existing Customer,0.0048,0,Low,2,Disengaged & Underutilized (At-Risk),0.075,0.21,51,M,4425,83,2,2,8783.0,2142,0.244
716160708,Existing Customer,0.002,0,Low,1,High-Utilization Credit Revolvers,0.501,2.007,64,M,5225,94,3,1,1861.0,1677,0.901
772728933,Attrited Customer,0.8332,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.5,-1.397,50,M,2511,40,4,3,13709.0,813,0.059
815320383,Attrited Customer,0.7842,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.948,-0.011,46,F,2690,43,3,2,4710.0,0,0.0
712117983,Existing Customer,0.1484,0,Low,2,Disengaged & Underutilized (At-Risk),-0.183,-0.453,49,M,4787,60,3,2,17285.0,1853,0.107
788694558,Existing Customer,0.0328,0,Low,1,High-Utilization Credit Revolvers,-0.038,0.754,53,F,4463,87,2,3,1438.3,661,0.46
709275558,Existing Customer,0.5343,1,High,2,Disengaged & Underutilized (At-Risk),-0.617,-0.4,54,M,4238,55,3,2,7866.0,0,0.0
711216933,Existing Customer,0.0241,0,Low,1,High-Utilization Credit Revolvers,0.274,1.651,42,F,5026,77,3,1,2190.0,1299,0.593
717069033,Existing Customer,0.2174,0,Low,2,Disengaged & Underutilized (At-Risk),0.023,0.231,43,F,4778,65,1,3,4829.0,1153,0.239
714992733,Existing Customer,0.0119,0,Low,1,High-Utilization Credit Revolvers,-0.389,1.676,46,M,3962,62,1,1,3210.0,2081,0.648
809445858,Existing Customer,0.0534,0,Low,1,High-Utilization Credit Revolvers,-0.367,0.813,38,F,5000,79,3,3,1755.0,750,0.427
708859158,Existing Customer,0.0085,0,Low,1,High-Utilization Credit Revolvers,0.478,1.953,47,F,4341,80,1,1,1438.3,703,0.489
710040483,Existing Customer,0.001,0,Low,2,Disengaged & Underutilized (At-Risk),0.395,-0.3,37,M,3895,87,2,1,14485.0,2124,0.147
714667608,Existing Customer,0.2044,0,Low,2,Disengaged & Underutilized (At-Risk),0.251,-0.873,47,M,4256,78,3,2,6043.0,0,0.0
714475908,Attrited Customer,0.8782,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.555,-1.745,43,M,1732,39,3,2,6348.0,0,0.0
713656308,Existing Customer,0.235,0,Low,2,Disengaged & Underutilized (At-Risk),0.414,-0.569,56,F,4210,75,3,1,1438.3,0,0.0
716790633,Attrited Customer,0.8804,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.183,-2.612,43,M,1789,38,2,3,17239.0,0,0.0
716127333,Attrited Customer,0.7019,1,High,2,Disengaged & Underutilized (At-Risk),-0.982,-1.864,45,F,2300,45,2,3,18432.0,484,0.026
713017758,Existing Customer,0.0082,0,Low,1,High-Utilization Credit Revolvers,-0.135,1.792,47,F,5056,85,2,2,1636.0,1135,0.694
717893358,Existing Customer,0.1176,0,Low,2,Disengaged & Underutilized (At-Risk),-0.534,-0.199,43,F,4452,65,1,3,7951.0,1456,0.183
780032208,Attrited Customer,0.52,1,High,2,Disengaged & Underutilized (At-Risk),-1.024,-1.48,44,M,2223,47,3,3,14201.0,0,0.0
720219633,Existing Customer,0.0205,0,Low,1,High-Utilization Credit Revolvers,0.048,2.093,52,F,4108,70,3,2,2723.0,1544,0.567
711676008,Existing Customer,0.093,0,Low,1,High-Utilization Credit Revolvers,-0.622,1.495,52,F,3603,59,2,2,2019.0,991,0.491
714192033,Existing Customer,0.0671,0,Low,2,Disengaged & Underutilized (At-Risk),-0.118,0.056,43,F,4018,63,1,2,10305.0,1870,0.181
713442933,Existing Customer,0.0078,0,Low,1,High-Utilization Credit Revolvers,0.155,1.25,49,M,5219,86,3,3,3114.0,2208,0.709
789052308,Attrited Customer,0.655,1,High,2,Disengaged & Underutilized (At-Risk),-1.393,-0.146,40,M,2451,38,2,2,4323.0,0,0.0
714948858,Attrited Customer,0.0547,0,Low,1,High-Utilization Credit Revolvers,-0.387,1.694,50,F,2935,58,2,2,3647.0,2517,0.69
711772983,Existing Customer,0.0174,0,Low,1,High-Utilization Credit Revolvers,-0.224,2.092,43,M,4678,71,2,2,1849.0,1293,0.699
802937058,Existing Customer,0.0066,0,Low,1,High-Utilization Credit Revolvers,0.364,1.558,53,M,4480,80,3,1,2540.0,1859,0.732
712493058,Existing Customer,0.2387,0,Low,2,Disengaged & Underutilized (At-Risk),-0.196,-0.141,42,F,4524,72,3,2,4972.0,0,0.0
718808883,Existing Customer,0.2202,0,Low,2,Disengaged & Underutilized (At-Risk),0.671,-0.589,55,F,3705,69,3,1,13565.0,0,0.0
719685408,Attrited Customer,0.7881,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.653,-0.719,40,M,2505,43,2,2,6332.0,318,0.05
708829758,Existing Customer,0.4021,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.352,-1.534,41,M,3877,66,3,2,6062.0,761,0.126
710792733,Existing Customer,0.0626,0,Low,0,Accelerating Growth Customers,0.314,1.013,47,F,4491,75,2,2,2897.0,638,0.22
716838633,Existing Customer,0.0278,0,Low,2,Disengaged & Underutilized (At-Risk),0.956,-0.083,46,M,4869,84,5,0,13407.0,1341,0.1
714041283,Existing Customer,0.009,0,Low,1,High-Utilization Credit Revolvers,0.341,0.553,50,F,4735,83,2,2,6610.0,1663,0.252
710284233,Attrited Customer,0.8317,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.432,-0.223,33,M,2439,43,3,4,1438.3,0,0.0
752944533,Existing Customer,0.0085,0,Low,1,High-Utilization Credit Revolvers,0.434,1.254,45,F,5067,88,1,2,2030.0,1269,0.625
713312208,Attrited Customer,0.9612,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.853,-2.072,53,M,1868,38,2,3,3146.0,0,0.0
804045933,Existing Customer,0.008,0,Low,1,High-Utilization Credit Revolvers,-0.222,0.696,36,M,4284,74,3,2,5302.0,2414,0.455
716662683,Existing Customer,0.0067,0,Low,1,High-Utilization Credit Revolvers,-0.115,2.002,55,F,5069,81,2,3,3185.0,1820,0.571
713432508,Existing Customer,0.0546,0,Low,1,High-Utilization Credit Revolvers,0.187,1.222,42,F,4593,72,3,2,4328.0,1749,0.404
799475658,Existing Customer,0.0614,0,Low,1,High-Utilization Credit Revolvers,0.221,1.482,51,F,4508,79,3,3,2238.0,1300,0.581
719849958,Existing Customer,0.0347,0,Low,1,High-Utilization Credit Revolvers,0.061,1.368,44,F,4779,83,3,3,2658.0,1884,0.709
715803933,Existing Customer,0.262,0,Medium,2,Disengaged & Underutilized (At-Risk),0.035,-0.6,47,M,4422,65,2,2,9090.0,1371,0.151
779486433,Existing Customer,0.0687,0,Low,1,High-Utilization Credit Revolvers,-0.13,1.398,46,F,4209,76,2,3,2424.0,2169,0.895
708281433,Existing Customer,0.0701,0,Low,2,Disengaged & Underutilized (At-Risk),-0.208,-0.42,57,F,3848,75,1,3,1438.3,0,0.0
779844408,Attrited Customer,0.9795,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.509,-1.698,43,F,2137,40,3,3,1438.3,0,0.0
721306908,Existing Customer,0.8909,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.857,-0.153,61,F,3440,46,3,2,2303.0,540,0.234
713964858,Existing Customer,0.0213,0,Low,1,High-Utilization Credit Revolvers,0.127,0.645,51,M,4074,81,2,3,2792.0,887,0.318
717545808,Existing Customer,0.0992,0,Low,1,High-Utilization Credit Revolvers,0.118,1.242,44,F,4549,70,1,2,2900.0,1987,0.685
771232533,Existing Customer,0.0441,0,Low,1,High-Utilization Credit Revolvers,0.176,1.002,46,F,4249,81,3,3,2267.0,1283,0.566
710883483,Existing Customer,0.0218,0,Low,1,High-Utilization Credit Revolvers,0.389,0.524,52,F,4661,85,3,3,4189.0,2066,0.493
801715383,Attrited Customer,0.3333,0,Medium,2,Disengaged & Underutilized (At-Risk),-1.103,-1.374,45,M,2216,51,3,2,12890.0,0,0.0
719594433,Existing Customer,0.065,0,Low,1,High-Utilization Credit Revolvers,-0.566,0.617,35,F,4672,66,1,2,3269.0,1434,0.439
716310633,Existing Customer,0.0063,0,Low,1,High-Utilization Credit Revolvers,-0.355,1.618,59,F,5037,84,2,2,2759.0,2481,0.899
714188883,Attrited Customer,0.9939,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.108,-1.311,46,F,2345,36,2,2,1787.0,0,0.0
772437633,Existing Customer,0.2144,0,Low,2,Disengaged & Underutilized (At-Risk),0.22,-0.517,43,M,4578,72,2,3,6854.0,0,0.0
708536283,Attrited Customer,0.4149,0,Medium,1,High-Utilization Credit Revolvers,-1.092,0.995,35,M,2653,46,2,2,2904.0,2517,0.867
772569033,Existing Customer,0.0022,0,Low,1,High-Utilization Credit Revolvers,0.491,0.75,44,M,4572,90,2,2,5293.0,1236,0.234
714443883,Existing Customer,0.0351,0,Low,2,Disengaged & Underutilized (At-Risk),0.615,0.065,57,F,4593,81,2,1,1781.0,0,0.0
710369658,Existing Customer,0.0016,0,Low,1,High-Utilization Credit Revolvers,0.322,1.406,50,M,4488,92,3,2,3276.0,2353,0.718
788440083,Existing Customer,0.0141,0,Low,2,Disengaged & Underutilized (At-Risk),0.751,-1.841,55,M,3807,82,3,3,34516.0,1384,0.04
773332908,Existing Customer,0.0178,0,Low,2,Disengaged & Underutilized (At-Risk),0.913,-0.349,48,M,4221,83,3,2,14670.0,1900,0.13
709307808,Attrited Customer,0.8701,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.702,-1.332,59,F,2507,53,3,3,4375.0,0,0.0
712507758,Existing Customer,0.0129,0,Low,1,High-Utilization Credit Revolvers,-0.156,0.981,36,F,5471,87,3,3,3448.0,1903,0.552
715701033,Attrited Customer,0.1212,0,Low,1,High-Utilization Credit Revolvers,-1.732,1.376,43,M,2112,46,3,3,2111.0,1761,0.834
718478883,Existing Customer,0.1204,0,Low,2,Disengaged & Underutilized (At-Risk),0.318,-0.584,55,F,4424,81,1,3,3123.0,0,0.0
788734158,Existing Customer,0.3039,0,Medium,0,Accelerating Growth Customers,-0.033,0.35,42,M,4493,59,3,2,8374.0,0,0.0
794490858,Existing Customer,0.3005,0,Medium,2,Disengaged & Underutilized (At-Risk),0.561,-0.601,48,F,4775,61,1,2,15713.0,1387,0.088
718397658,Existing Customer,0.0567,0,Low,0,Accelerating Growth Customers,-0.601,1.288,60,F,3627,61,3,2,4115.0,1231,0.299
718826883,Attrited Customer,0.9665,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.571,-0.904,50,M,2506,36,3,2,6925.0,0,0.0
716733933,Existing Customer,0.2201,0,Low,1,High-Utilization Credit Revolvers,-0.212,1.205,42,F,5051,64,3,2,1898.0,725,0.382
809307108,Existing Customer,0.0343,0,Low,1,High-Utilization Credit Revolvers,-0.002,1.411,44,F,4209,77,3,2,2021.0,1182,0.585
778671483,Existing Customer,0.3976,0,Medium,1,High-Utilization Credit Revolvers,-0.823,0.68,33,F,4143,67,3,3,1630.0,1008,0.618
815504583,Attrited Customer,0.9723,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.142,-1.237,48,F,2275,43,2,4,1538.0,0,0.0
789319458,Existing Customer,0.2563,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.266,-1.696,48,M,4219,65,2,3,22639.0,1481,0.065
710382108,Existing Customer,0.0268,0,Low,1,High-Utilization Credit Revolvers,-0.703,2.252,39,F,4204,63,1,2,2452.0,2423,0.988
720895533,Existing Customer,0.0171,0,Low,1,High-Utilization Credit Revolvers,-0.394,2.431,32,F,4885,78,3,3,1438.3,1056,0.734
709891608,Attrited Customer,0.7615,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.342,-1.67,41,M,1949,43,2,3,9924.0,0,0.0
717136533,Existing Customer,0.1381,0,Low,1,High-Utilization Credit Revolvers,0.211,0.755,37,F,4883,73,2,2,2586.0,835,0.323
790164408,Existing Customer,0.0125,0,Low,1,High-Utilization Credit Revolvers,-0.717,1.707,59,F,4869,77,3,3,2308.0,2094,0.907
795613233,Existing Customer,0.0099,0,Low,2,Disengaged & Underutilized (At-Risk),0.871,0.216,48,F,4949,76,2,0,10514.0,1494,0.142
709009833,Existing Customer,0.4565,0,Medium,2,Disengaged & Underutilized (At-Risk),0.118,-0.437,54,M,4621,67,3,3,1655.0,0,0.0
720054183,Existing Customer,0.0044,0,Low,1,High-Utilization Credit Revolvers,0.386,2.154,41,F,5112,86,2,2,2768.0,2228,0.805
713193408,Existing Customer,0.037,0,Low,1,High-Utilization Credit Revolvers,-0.178,1.486,59,F,3816,75,3,3,2533.0,2076,0.82
801508383,Existing Customer,0.0048,0,Low,2,Disengaged & Underutilized (At-Risk),0.515,-1.503,48,M,4498,85,3,2,25658.0,1721,0.067
711949683,Attrited Customer,0.1421,0,Low,1,High-Utilization Credit Revolvers,-1.926,0.175,55,F,1883,44,2,3,4410.0,2517,0.571
787747308,Attrited Customer,0.7664,1,Critical,1,High-Utilization Credit Revolvers,-2.045,0.494,49,F,2494,39,3,2,3468.0,2517,0.726
720064158,Existing Customer,0.4129,0,Medium,2,Disengaged & Underutilized (At-Risk),-0.058,-0.395,51,F,4323,70,2,3,1438.3,0,0.0
779104608,Attrited Customer,0.6964,1,High,2,Disengaged & Underutilized (At-Risk),-1.106,-0.574,34,F,2819,48,1,3,1438.3,0,0.0
715477233,Existing Customer,0.0769,0,Low,0,Accelerating Growth Customers,0.368,0.758,55,F,4037,69,2,3,6968.0,1430,0.205
719524383,Existing Customer,0.1134,0,Low,1,High-Utilization Credit Revolvers,-0.143,0.757,35,F,4105,73,1,3,2441.0,1670,0.684
713804883,Attrited Customer,0.9984,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.556,-2.167,46,F,1799,28,2,2,1836.0,0,0.0
710359458,Existing Customer,0.0355,0,Low,1,High-Utilization Credit Revolvers,-0.562,1.361,50,F,4456,70,1,3,2560.0,1807,0.706
716311683,Existing Customer,0.1129,0,Low,2,Disengaged & Underutilized (At-Risk),0.427,-1.57,43,M,3452,54,1,2,32733.0,1448,0.044
753795633,Attrited Customer,0.3448,0,Medium,1,High-Utilization Credit Revolvers,-1.724,1.501,48,F,2327,38,3,2,2964.0,2517,0.849
780076833,Existing Customer,0.0385,0,Low,2,Disengaged & Underutilized (At-Risk),-0.374,-0.246,44,M,4088,66,1,2,8315.0,1008,0.121
716019333,Existing Customer,0.0051,0,Low,1,High-Utilization Credit Revolvers,-0.552,2.017,65,F,4091,82,3,3,2279.0,1789,0.785
820657083,Existing Customer,0.0276,0,Low,2,Disengaged & Underutilized (At-Risk),0.682,-1.776,53,M,3819,72,1,2,34516.0,800,0.023
716901858,Existing Customer,0.0463,0,Low,2,Disengaged & Underutilized (At-Risk),-0.137,-0.582,49,M,3691,77,1,2,1438.3,0,0.0
756571983,Existing Customer,0.0102,0,Low,1,High-Utilization Credit Revolvers,-0.104,1.82,45,F,4951,85,2,3,2020.0,1103,0.546
817607358,Attrited Customer,0.9438,1,Critical,2,Disengaged & Underutilized (At-Risk),-0.11,-2.481,44,F,2227,44,3,3,34516.0,0,0.0
778268508,Existing Customer,0.0032,0,Low,1,High-Utilization Credit Revolvers,0.392,0.897,56,F,4448,86,2,1,5261.0,1966,0.374
778984383,Existing Customer,0.0298,0,Low,1,High-Utilization Credit Revolvers,0.264,1.857,43,F,4622,73,3,1,2692.0,2039,0.757
720771933,Existing Customer,0.2275,0,Low,2,Disengaged & Underutilized (At-Risk),0.004,0.054,49,F,4434,69,2,1,1994.0,0,0.0
748827033,Existing Customer,0.0357,0,Low,2,Disengaged & Underutilized (At-Risk),0.206,-0.217,44,M,4780,84,2,3,3290.0,0,0.0
712591983,Existing Customer,0.0278,0,Low,1,High-Utilization Credit Revolvers,-0.082,1.144,52,F,4104,79,2,3,3035.0,1960,0.646
712181658,Existing Customer,0.0117,0,Low,1,High-Utilization Credit Revolvers,0.414,1.33,37,F,4983,86,3,1,2407.0,1552,0.645
712297683,Attrited Customer,0.8778,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.656,-0.273,47,F,2196,35,3,2,1781.0,0,0.0
714684933,Attrited Customer,0.9372,1,Critical,2,Disengaged & Underutilized (At-Risk),-1.303,-0.785,40,F,2725,41,2,3,3680.0,0,0.0
720742083,Attrited Customer,0.581,1,High,1,High-Utilization Credit Revolvers,-1.633,0.796,48,F,2431,46,3,3,2740.0,2425,0.885
772310958,Existing Customer,0.1768,0,Low,2,Disengaged & Underutilized (At-Risk),0.352,-0.51,42,F,4965,94,6,3,4311.0,822,0.191
715343883,Existing Customer,0.2351,0,Low,1,High-Utilization Credit Revolvers,-0.559,1.819,42,F,4693,66,3,3,1931.0,1297,0.672
720470133,Existing Customer,0.011,0,Low,1,High-Utilization Credit Revolvers,-0.042,0.306,59,M,4576,87,3,3,3604.0,1483,0.411
710420133,Existing Customer,0.2451,0,Low,2,Disengaged & Underutilized (At-Risk),-0.444,-0.425,47,F,4416,68,2,2,2190.0,0,0.0
720933408,Existing Customer,0.0121,0,Low,2,Disengaged & Underutilized (At-Risk),0.999,-0.122,56,F,4798,89,1,2,8438.0,1825,0.216
716304483,Existing Customer,0.0116,0,Low,1,High-Utilization Credit Revolvers,0.443,1.199,46,F,5029,86,2,3,3413.0,2372,0.695
719534058,Existing Customer,0.2213,0,Low,1,High-Utilization Credit Revolvers,-0.288,1.684,26,F,4380,57,2,1,2163.0,1942,0.898
710515308,Existing Customer,0.0116,0,Low,1,High-Utilization Credit Revolvers,0.476,1.283,42,F,5025,84,3,1,3595.0,1904,0.53
797241108,Existing Customer,0.0204,0,Low,2,Disengaged & Underutilized (At-Risk),0.149,-0.451,47,M,4500,83,3,3,9036.0,1080,0.12
708884658,Existing Customer,0.0007,0,Low,1,High-Utilization Credit Revolvers,0.438,2.147,48,F,4828,90,1,1,2315.0,1565,0.676
794475483,Existing Customer,0.6104,1,High,2,Disengaged & Underutilized (At-Risk),0.61,-2.152,44,M,4654,59,3,2,34516.0,1043,0.03
714315858,Existing Customer,0.039,0,Low,1,High-Utilization Credit Revolvers,-0.281,1.157,56,F,5429,71,1,3,4008.0,1650,0.412
717217983,Existing Customer,0.0057,0,Low,1,High-Utilization Credit Revolvers,-0.304,2.192,43,F,5409,79,2,3,3143.0,2517,0.801
721124658,Attrited Customer,0.5365,1,High,2,Disengaged & Underutilized (At-Risk),-0.639,-1.246,40,M,2625,63,2,3,3427.0,0,0.0
716753058,Existing Customer,0.0395,0,Low,1,High-Utilization Credit Revolvers,-0.084,0.573,38,F,4813,78,2,2,2699.0,564,0.209
711069483,Existing Customer,0.0436,0,Low,2,Disengaged & Underutilized (At-Risk),0.079,0.377,40,F,4884,79,2,2,1538.0,0,0.0
